UUID,Site_Code,State_Key,District,Latitude,Longitude,Land_Use,Elevation_m,Slope_deg,Dist_to_Road_km,Pop_Density_sqkm,Land_Value_USD_sqm,Suitability_Score
7997C46D,IN-BAT-A11E,IND,Bathinda,30.006436163409095,75.1634672176495,Residential,676.9,7.35,4.46,2508,5578.15,80.55
451B003B,IN-BAT-F843,IND,Bathinda,30.364415739286194,74.92599226676553,Residential,960.93,0.94,6.89,615,3414.03,62.56
DE7BB946,IN-BAT-9899,IND,Bathinda,30.137257603172355,75.16472188312238,Agricultural,457.83,11.4,6.76,100,3262.0,62.28
7F74F2B6,IN-BAT-51DF,IND,Bathinda,30.274686689287655,75.16748252434388,Agricultural,272.3,1.89,4.63,2213,5329.02,74.24
AF3AD197,IN-BAT-6892,IND,Bathinda,30.141831887472552,75.32580032667613,Residential,381.68,0.16,2.29,297,7710.11,76.8
6ED07032,IN-BAT-65A8,IND,Bathinda,30.13455979332936,75.29222458873423,Commercial,958.07,0.89,3.67,978,5748.88,66.06
52E41A5C,IN-BAT-68DE,IND,Bathinda,29.91459972952888,75.1041600484036,Industrial,229.66,0.81,1.23,963,11611.05,83.83
C7C21354,IN-BAT-4077,IND,Bathinda,30.082073914864512,74.90813145778249,Commercial,0.0,4.54,0.57,170,15952.17,80.63
98D46A47,IN-BAT-8F4D,IND,Bathinda,30.140496618747722,75.34185987800642,Industrial,603.98,0.33,4.18,471,5016.26,61.83
AA69D730,IN-BAT-8D00,IND,Bathinda,30.165629244404506,75.26781979656681,Residential,525.63,3.67,4.49,797,4872.86,78.52
9DA90D47,IN-BAT-BCCC,IND,Bathinda,30.183819655324164,75.10532747878477,Industrial,0.0,10.52,4.61,416,4625.66,68.44
56F57423,IN-BAT-0AEC,IND,Bathinda,30.18548234957542,75.0868646632196,Agricultural,0.0,1.14,6.7,259,3348.88,46.22
6C216750,IN-BAT-3084,IND,Bathinda,30.18569413721477,75.33522917126392,Commercial,653.82,0.85,5.93,193,3684.26,69.28
9ADFDE59,IN-JAL-E3DF,IND,Jalandhar,31.37614499762675,75.7311351707515,Industrial,117.55,6.67,7.16,1635,3719.57,58.48
6C59EF47,IN-JAL-1ED3,IND,Jalandhar,31.349202421172343,75.66025850164692,Industrial,704.61,4.62,4.5,163,4615.05,69.12
57536C7F,IN-JAL-EECC,IND,Jalandhar,31.042192612945193,75.71390236986238,Commercial,895.56,13.43,5.0,2704,5248.1,67.82
3F6D19A7,IN-JAL-D7F1,IND,Jalandhar,31.010993879289423,75.78566211280922,Industrial,478.54,3.42,11.93,232,2027.05,36.63
9E0FC0EE,IN-JAL-4A04,IND,Jalandhar,31.421587471429483,75.77138487378797,Commercial,630.14,1.12,7.92,3704,4283.36,39.41
AE718864,IN-JAL-0C7F,IND,Jalandhar,31.06247357000795,75.81426028217133,Residential,594.63,2.09,7.67,1324,3414.93,39.86
8742CF9A,IN-JAL-5041,IND,Jalandhar,31.33479910502879,75.70368742702405,Commercial,675.26,0.46,4.85,178,4342.0,78.46
E4871E88,IN-JAL-CB63,IND,Jalandhar,31.201015638535072,75.32144534649296,Industrial,987.8,2.37,0.64,869,15569.2,71.3
56209392,IN-JAL-4043,IND,Jalandhar,31.396548352519897,75.62350918730631,Commercial,11.7,11.86,3.38,576,5936.4,78.79
1D2E57C4,IN-JAL-47F9,IND,Jalandhar,31.180754637131557,75.63688565729028,Residential,54.15,7.24,6.63,137,3333.09,46.97
A66A7E1A,IN-JAL-90BD,IND,Jalandhar,31.57018332624662,75.68825662579017,Industrial,346.11,8.5,9.15,418,2631.36,33.94
87531829,IN-JAL-B9DC,IND,Jalandhar,31.326331900378776,75.49752937321573,Commercial,734.35,7.41,4.48,292,4676.91,71.97
41634A88,IN-JAL-C4AC,IND,Jalandhar,30.99267676421989,75.34544558700003,Commercial,212.01,3.75,11.88,620,2189.79,55.11
525D8113,IN-MUK-15F0,IND,Muktsar,30.13501669189723,74.5429843458495,Commercial,482.12,2.48,2.12,140,8065.75,89.41
205D2E0A,IN-MUK-6EFF,IND,Muktsar,30.440215417708078,74.34106245668774,Agricultural,0.0,0.2,6.24,667,3717.62,66.29
2C310A4D,IN-MUK-9496,IND,Muktsar,30.268156399067507,74.47515721749909,Agricultural,230.59,3.32,0.49,281,16896.49,72.33
628BCEC0,IN-MUK-9896,IND,Muktsar,30.46562677965512,74.40227137611666,Residential,443.17,6.33,1.78,1543,9598.89,73.37
E6CD1451,IN-MUK-2099,IND,Muktsar,30.16245685374304,74.36280976371005,Residential,898.62,6.53,3.05,1156,6632.18,89.81
DFF5FD4C,IN-MUK-8A23,IND,Muktsar,30.309290894287837,74.41267862073613,Residential,469.85,1.51,6.46,596,3590.75,59.41
0829704C,IN-MUK-0316,IND,Muktsar,30.50931562277699,74.68212860479075,Agricultural,1001.16,5.3,3.97,219,5121.98,81.37
FC913076,IN-MUK-0B8C,IND,Muktsar,30.0159736068551,74.46032030388847,Industrial,419.71,11.13,6.56,100,3348.18,64.49
F77B8434,IN-MUK-1058,IND,Muktsar,30.35232035782406,74.47757371202663,Industrial,890.6,13.36,1.25,1148,11576.01,84.61
E14B015F,IN-MUK-D79B,IND,Muktsar,30.073357009437796,74.66541652887756,Residential,513.89,1.19,7.02,491,3315.32,55.78
FBE67192,IN-MOG-E682,IND,Moga,30.61969222342315,75.39213040326922,Industrial,589.65,1.99,9.06,527,2696.5,55.47
49212088,IN-MOG-97AB,IND,Moga,30.738572597439713,75.0433201828026,Industrial,244.59,0.8,3.61,773,5733.69,84.87
B5766E54,IN-MOG-F53D,IND,Moga,30.56053998682406,75.29882897100343,Commercial,890.15,0.86,4.14,280,4971.34,71.34
A0D8592C,IN-MOG-1C3E,IND,Moga,30.617284035469645,75.36482385381362,Agricultural,512.4,0.09,2.37,217,7501.53,87.26
139B134D,IN-MOG-2029,IND,Moga,30.552464515969156,75.19804830735781,Agricultural,204.37,6.26,1.17,659,11809.04,89.82
8298C364,IN-MOG-D6E3,IND,Moga,30.84849757295336,75.0023824542018,Commercial,497.42,2.8,3.61,1556,6049.93,79.75
35609304,IN-MOG-40E1,IND,Moga,30.653942793419652,75.23404360929179,Agricultural,886.26,11.28,6.69,2400,4209.24,56.65
07A551F6,IN-MOG-0E91,IND,Moga,30.826349876569164,74.96831632903545,Residential,664.72,5.8,4.05,830,5282.62,78.47
45CC526F,IN-MOG-345C,IND,Moga,30.611854730155763,75.340219961592,Commercial,692.75,3.16,3.5,1432,6124.11,82.25
9F088384,IN-MOG-CEB1,IND,Moga,30.725498338819804,75.2633835075535,Residential,884.51,2.25,2.94,1064,6777.86,78.28
00B233ED,IN-MOG-3C78,IND,Moga,30.538609096826985,75.39302588043046,Residential,786.59,4.81,2.48,142,7243.02,69.43
3B924179,IN-HOS-0B30,IND,Hoshiarpur,31.749925313688625,75.63253628229386,Industrial,660.73,3.6,1.66,690,9690.81,88.84
05B76291,IN-HOS-6BCF,IND,Hoshiarpur,31.7938931177581,75.72380132113494,Residential,507.65,2.26,3.48,361,5731.16,65.5
8DB07D5D,IN-HOS-52F1,IND,Hoshiarpur,31.940613015578506,75.70554508547691,Agricultural,869.92,3.85,0.45,812,17559.46,89.38
18766BA3,IN-HOS-561A,IND,Hoshiarpur,31.19228511973992,76.10300348247378,Industrial,70.09,1.23,1.13,549,11934.56,96.36
0287EFE3,IN-HOS-2B8C,IND,Hoshiarpur,31.347029159260902,76.0451805959388,Industrial,723.22,1.15,2.7,423,6928.12,73.49
73AB3BA8,IN-HOS-2EF4,IND,Hoshiarpur,31.998382843634015,75.68404816781197,Industrial,682.65,0.77,1.48,1718,10755.82,87.36
A5A3F957,IN-HOS-40D3,IND,Hoshiarpur,31.86144403385344,75.76527931405238,Residential,538.05,10.44,7.0,121,3172.01,56.73
D2E857F0,IN-HOS-4158,IND,Hoshiarpur,31.455183955418725,75.99162497644197,Agricultural,1031.97,0.54,1.1,804,12213.26,63.8
91A231BF,IN-HOS-8E8C,IND,Hoshiarpur,31.7367771949198,75.96235997968338,Industrial,477.21,5.86,3.58,1425,6027.38,67.33
0E5BA993,IN-HOS-2B81,IND,Hoshiarpur,31.611775240086327,75.85128294133446,Industrial,661.99,4.46,3.5,2144,6417.7,70.91
18F918BE,IN-RUP-BBD6,IND,Rupnagar,31.345804493193487,76.42144235890362,Residential,791.75,2.79,2.61,324,7056.92,87.69
BE1E6411,IN-RUP-C477,IND,Rupnagar,30.758456950773034,76.49969939269795,Commercial,952.03,2.62,7.62,375,3051.57,35.26
C6752DAB,IN-RUP-5002,IND,Rupnagar,30.910069954389186,76.4821885125368,Agricultural,383.72,8.26,0.1,1215,23213.6,82.08
A7BD540C,IN-RUP-B8A4,IND,Rupnagar,30.943792451720686,76.41059643976642,Industrial,741.6,11.77,3.9,112,5145.08,82.52
B8F0193A,IN-RUP-CAB8,IND,Rupnagar,31.125153550386422,76.54721260275055,Industrial,669.08,3.54,0.53,100,16372.66,84.16
F12A317B,IN-RUP-9AB2,IND,Rupnagar,30.970111105552654,76.48852254227661,Agricultural,820.36,3.4,5.23,406,4176.69,53.54
ECACEC79,IN-RUP-39C3,IND,Rupnagar,31.27537493110272,76.39920179169822,Residential,553.15,5.08,5.54,7779,6932.36,80.86
331915D7,IN-RUP-5D1C,IND,Rupnagar,30.771682374641156,76.50225025819887,Agricultural,473.94,4.79,5.53,411,3992.96,66.12
96BD7897,IN-RUP-8FCE,IND,Rupnagar,31.389004295839854,76.36040563073688,Industrial,779.56,0.03,1.77,205,9123.57,94.23
79EA0B8E,IN-RUP-D375,IND,Rupnagar,31.184538572606414,76.55335318140922,Industrial,790.48,2.67,1.52,1200,10411.46,80.99
2508D1DE,IN-RUP-E4E4,IND,Rupnagar,30.940089125575795,76.46162133889683,Agricultural,953.95,7.13,2.83,337,6661.69,63.39
92DBBB36,IN-RUP-B7EA,IND,Rupnagar,30.81848052290602,76.53073266056278,Residential,866.99,0.78,2.39,531,7581.98,80.16
46FDC5EE,IN-RUP-1D95,IND,Rupnagar,30.879991768556152,76.34722677747635,Agricultural,222.47,3.67,4.43,322,4736.98,73.04
E0375260,IN-RUP-FF0E,IND,Rupnagar,31.400308370523476,76.37497252558474,Agricultural,609.23,1.64,6.23,339,3595.49,54.07
F49270F5,IN-FIR-6ECB,IND,Firozpur,30.811386092127535,74.3212872541003,Agricultural,530.85,0.06,1.1,3648,13356.92,92.85
10D1109B,IN-FIR-A583,IND,Firozpur,30.979072916726718,75.08955390570513,Agricultural,931.03,0.64,11.2,329,2181.43,40.06
78C7F4CB,IN-FIR-EFC1,IND,Firozpur,30.892771433159755,74.62409767365945,Residential,215.48,1.74,6.11,2540,4533.01,76.7
435B0E2A,IN-FIR-5259,IND,Firozpur,30.803910192573756,74.5013392481142,Commercial,869.24,7.34,3.91,225,5184.7,83.84
532F7668,IN-FIR-8511,IND,Firozpur,30.889060794771904,74.7196747215188,Agricultural,198.54,8.82,2.42,431,7484.29,84.03
4AC8121E,IN-FIR-C9F9,IND,Firozpur,30.921495655499722,75.01361788937395,Agricultural,324.04,5.21,2.85,174,6568.35,67.0
FA2A5181,IN-FIR-F3B1,IND,Firozpur,30.824577052537038,74.89438311755656,Commercial,376.78,6.5,9.45,1090,2828.84,38.15
F6BA237F,IN-FIR-21DC,IND,Firozpur,31.152069954835678,75.04453104787088,Agricultural,300.62,3.38,5.31,3417,5326.8,66.37
98638DE8,IN-FIR-DBFA,IND,Firozpur,30.958598238713847,74.98781351739584,Residential,687.41,4.68,1.3,1213,11352.8,79.02
7C79DDA8,IN-FIR-483F,IND,Firozpur,30.956061690748697,74.50753273755917,Industrial,479.27,3.77,1.89,723,8928.56,74.32
35B33FED,IN-FAZ-1E88,IND,Fazilka,30.141824739721987,74.0014998972721,Agricultural,173.02,5.39,0.31,306,19188.15,86.44
59B12310,IN-FAZ-0916,IND,Fazilka,30.064779863604453,74.17707205459152,Industrial,859.87,3.68,3.47,732,5881.66,83.06
E7F95F92,IN-FAZ-CA04,IND,Fazilka,30.27444546051814,74.12227911089435,Industrial,108.7,10.21,3.47,1557,6215.29,78.43
BAB2CB93,IN-FAZ-A2AF,IND,Fazilka,30.30872709292362,74.15048308843379,Agricultural,0.0,0.61,9.33,267,2526.24,42.53
A711B06B,IN-FAZ-D486,IND,Fazilka,30.261381391068145,74.05159369284826,Agricultural,815.08,2.79,1.14,1873,12453.58,89.37
8696253F,IN-FAZ-11FA,IND,Fazilka,30.20765895673033,74.04946315432257,Commercial,0.0,0.75,0.84,812,13886.85,99.39
61C542CF,IN-FAZ-2962,IND,Fazilka,30.035416863330624,74.09499368019164,Residential,488.63,1.85,7.21,1367,3592.84,57.64
A147A8D4,IN-FAZ-1E08,IND,Fazilka,30.086704139057765,74.35970581905364,Industrial,243.95,0.38,2.89,7564,9452.41,87.42
A8B3526F,IN-FAZ-0435,IND,Fazilka,30.146182586279497,74.31782307740173,Industrial,508.15,2.8,1.53,390,10020.06,77.97
B5C446AF,IN-FAZ-4778,IND,Fazilka,30.780402901715618,74.30558386607959,Industrial,1078.06,3.33,6.26,2000,4245.84,53.98
3B60B282,IN-FAZ-EB85,IND,Fazilka,30.22030007690751,74.19817157424453,Agricultural,0.0,11.12,1.88,591,8918.64,99.06
E24C51DC,IN-FAZ-9949,IND,Fazilka,30.276066160071323,74.116108394651,Agricultural,583.16,2.38,2.91,1202,6881.46,94.27
6D87C4FD,IN-FAZ-9E5C,IND,Fazilka,30.562542224689672,74.11689128272295,Residential,895.21,2.08,5.21,298,4142.42,54.24
C4BBFF46,IN-FAZ-04B7,IND,Fazilka,30.252458868610137,74.04907657136488,Agricultural,719.18,8.22,7.59,115,2955.69,40.24
FF3C4B52,IN-FAZ-BBB2,IND,Fazilka,30.21579431460866,74.10066361996572,Residential,448.14,1.77,2.68,1457,7374.96,91.13
8BB70CDE,IN-FAZ-1A6C,IND,Fazilka,30.310503277253872,73.9831890210385,Residential,789.88,0.92,3.89,797,5428.08,69.85
BC18AC81,IN-FAZ-35EF,IND,Fazilka,30.70831213309052,74.30537126004701,Residential,488.51,7.46,2.18,817,8192.21,73.84
1D5E17F9,IN-FAZ-D5CB,IND,Fazilka,30.228411326617987,74.21246937876597,Agricultural,590.46,6.82,1.29,210,10984.47,67.35
8607ED16,IN-BAR-8C2D,IND,Barnala,30.294517862651112,75.42178517916751,Industrial,487.35,4.55,1.73,3520,10557.08,74.79
3D7E1D6E,IN-BAR-0587,IND,Barnala,30.30316285853969,75.5102926004009,Residential,681.1,3.86,2.37,505,7628.41,78.93
5EFE1B7B,IN-BAR-7A34,IND,Barnala,30.33338401375363,75.6398135529348,Industrial,227.48,4.73,2.02,464,8470.51,95.45
38BECE63,IN-BAR-9DAE,IND,Barnala,30.21531665838328,75.56231710089125,Industrial,250.89,8.2,4.58,1644,5141.88,85.18
2510EA8A,IN-BAR-DD78,IND,Barnala,30.220163231334997,75.41766803322325,Industrial,364.87,3.51,6.45,278,3468.72,54.18
1F8FBDA6,IN-BAR-49EF,IND,Barnala,30.56254126333333,75.63706565295212,Residential,464.97,3.1,1.1,954,12311.34,94.17
27FA68F3,IN-BAR-39E5,IND,Barnala,30.435499178299587,75.40877471027576,Residential,325.95,0.52,2.09,5640,10339.83,73.8
1848A52D,IN-BAR-EC78,IND,Barnala,30.278914840378626,75.46272552365191,Residential,464.57,0.87,7.51,137,2992.18,45.55
0940AA29,IN-BAR-862C,IND,Barnala,30.483738585662152,75.52802913232993,Industrial,165.11,2.82,6.01,100,3607.42,64.79
5D6609A0,IN-BAR-ED27,IND,Barnala,30.517588354987364,75.47925803789192,Commercial,505.42,4.96,1.09,1591,12577.21,82.03
BDE7C30E,IN-BAR-EFFD,IND,Barnala,30.28946177110335,75.57129526079657,Residential,210.15,4.9,3.24,2751,6995.22,85.56
38EEE97B,IN-SAH-400E,IND,Sahibzada Ajit Singh Nagar,30.741626495790634,76.5985335108196,Industrial,214.51,2.18,4.1,515,5112.51,80.7
BF4ED7AA,IN-SAH-62F9,IND,Sahibzada Ajit Singh Nagar,30.806387903024998,76.63933497974145,Agricultural,631.17,2.15,0.68,563,15139.82,82.88
1F57A618,IN-SAH-B2C6,IND,Sahibzada Ajit Singh Nagar,30.58751172028833,76.6975473692793,Residential,1061.71,7.39,2.82,1612,7193.82,78.74
6D145352,IN-SAH-1E74,IND,Sahibzada Ajit Singh Nagar,30.603287305399736,76.83788816455231,Residential,504.85,3.12,6.44,100,3399.61,55.51
8CB13AF8,IN-SAH-1026,IND,Sahibzada Ajit Singh Nagar,30.54485013560172,76.84466763731923,Industrial,357.85,0.97,1.51,2114,10789.32,89.16
6355EF41,IN-SAH-2458,IND,Sahibzada Ajit Singh Nagar,30.819434130857132,76.80031575271376,Residential,60.41,3.76,3.9,269,5213.57,94.12
9C001D91,IN-SAH-E388,IND,Sahibzada Ajit Singh Nagar,30.692246181853868,76.62986918215186,Residential,0.0,0.34,1.94,599,8742.7,80.33
53A8B721,IN-SAH-9AD0,IND,Sahibzada Ajit Singh Nagar,30.723879155725527,76.72702833278814,Industrial,357.87,5.43,1.49,6409,12622.17,73.4
EF679A74,IN-SAH-93D1,IND,Sahibzada Ajit Singh Nagar,30.79230711816427,76.8435476286782,Agricultural,217.59,3.3,6.99,531,3342.69,67.29
FD160735,IN-SAH-533F,IND,Sahibzada Ajit Singh Nagar,30.685703928383788,76.62576445214245,Agricultural,246.57,10.16,1.69,174,9347.64,95.23
05FA7F09,IN-SAH-5B3A,IND,Sahibzada Ajit Singh Nagar,30.64447014691907,76.68367054138784,Commercial,402.52,12.25,1.52,1579,10547.77,86.66
E22D3875,IN-SAH-8A11,IND,Sahibzada Ajit Singh Nagar,30.6484162785507,76.86533481626957,Agricultural,150.3,0.79,5.29,3760,5476.99,79.38
E300BA52,IN-SAH-1DDF,IND,Sahibzada Ajit Singh Nagar,30.646787881207587,76.61027472915859,Industrial,774.83,3.22,8.33,690,2956.87,48.9
050C9644,IN-SAH-B074,IND,Sahibzada Ajit Singh Nagar,30.481921457844322,76.86609668120033,Residential,433.83,0.68,7.38,249,3082.78,62.98
B1C8B474,IN-SAH-2BCA,IND,Sahibzada Ajit Singh Nagar,30.840835514264604,76.67001839691416,Commercial,1078.19,9.38,6.05,433,3720.19,59.69
23F9D298,IN-SHA-EA3C,IND,Shahid Bhagat Singh Nagar,31.201538562181458,76.04214622368066,Residential,506.32,0.61,6.19,739,3770.96,53.47
7118D7B2,IN-SHA-F95E,IND,Shahid Bhagat Singh Nagar,30.987081786882435,76.39324721958843,Residential,234.2,5.22,2.13,2229,8875.33,70.23
A4E0E2D5,IN-SHA-92D9,IND,Shahid Bhagat Singh Nagar,31.034773954819016,76.2983625559006,Commercial,208.22,2.97,8.67,143,2643.34,40.3
D5D1D195,IN-SHA-0957,IND,Shahid Bhagat Singh Nagar,31.22976555090405,75.92529437551161,Residential,0.0,3.53,1.5,483,10198.11,85.27
7E844AC2,IN-SHA-0989,IND,Shahid Bhagat Singh Nagar,31.191521618311356,76.34094774012205,Residential,247.82,5.17,1.52,3217,11213.56,84.9
206C6576,IN-SHA-E4AB,IND,Shahid Bhagat Singh Nagar,30.991204624925214,76.51547638347516,Industrial,1263.26,10.2,8.3,651,2950.13,48.86
6A7ED568,IN-SHA-5562,IND,Shahid Bhagat Singh Nagar,31.01603819375476,76.4818557476689,Residential,404.78,10.94,0.21,137,20733.46,81.93
30F2074C,IN-SHA-2AA5,IND,Shahid Bhagat Singh Nagar,30.979043783558406,76.36911452418403,Agricultural,956.85,3.79,0.44,100,17343.69,74.37
1786EF7A,IN-SHA-131C,IND,Shahid Bhagat Singh Nagar,31.159176653581447,75.99662142960345,Commercial,437.19,7.56,8.05,4887,4717.01,41.52
668440E1,IN-SHA-C433,IND,Shahid Bhagat Singh Nagar,31.208491169636567,75.95286371653711,Residential,430.32,7.25,0.56,476,16230.06,80.6
E38DC522,IN-MAN-FB4F,IND,Mandya,12.752963601585407,76.655950269062,Commercial,438.56,5.11,1.94,15730,14791.43,89.78
61785380,IN-MAN-FAEB,IND,Mandya,12.622567857912225,76.72425079539195,Residential,385.99,4.63,1.58,925,10059.5,75.24
09EBEA86,IN-MAN-6872,IND,Mandya,12.436633243382458,76.80173647330406,Commercial,1081.05,8.32,3.76,544,5468.82,73.9
C862F5F5,IN-MAN-2281,IND,Mandya,12.581750101288545,76.93107916353479,Residential,509.36,0.48,5.65,100,3797.07,61.59
67871BCF,IN-MAN-227E,IND,Mandya,12.754215259425052,76.57181021988139,Commercial,682.16,5.97,2.48,1226,7680.77,75.93
29092D1E,IN-MAN-D911,IND,Mandya,12.799487043162815,76.39909499106747,Commercial,390.03,3.05,2.06,294,8287.26,72.31
60EDECB1,IN-MAN-37FD,IND,Mandya,12.392255527345055,76.7106421387931,Residential,295.13,6.2,1.65,635,9683.85,85.8
DA5BB320,IN-MAN-6C69,IND,Mandya,12.632835995288412,76.57067469301278,Agricultural,122.63,0.61,1.24,2607,12223.09,96.9
570D7A08,IN-MAN-CADE,IND,Mandya,12.444360244578533,77.23962260273599,Residential,705.01,3.22,1.39,546,10668.84,84.38
3EC8DA32,IN-MAN-BDAA,IND,Mandya,12.559994103294745,76.50169697552687,Industrial,733.7,3.67,6.22,1981,4254.95,72.88
5FE2E5AD,IN-MAN-5938,IND,Mandya,12.264895235981461,77.16388951430301,Residential,173.71,2.19,9.86,341,2438.9,44.39
E1FAB256,IN-MYS-D522,IND,Mysore,12.326466880918282,76.27882680308933,Agricultural,235.05,3.25,1.47,414,10280.49,74.08
29D2FC05,IN-MYS-5199,IND,Mysore,11.968935566483317,76.41711035321269,Industrial,667.45,4.79,11.95,637,2185.89,50.24
B8693C41,IN-MYS-49E7,IND,Mysore,12.190658089160667,76.87838198052854,Agricultural,538.56,9.0,0.54,1109,16640.69,82.17
B3B36A10,IN-MYS-D4C4,IND,Mysore,12.280797523018062,76.07245377713184,Industrial,160.3,1.95,1.38,4499,12300.28,92.42
72030168,IN-MYS-CF17,IND,Mysore,12.073396508445777,76.73097601542435,Agricultural,751.78,1.45,2.49,565,7398.16,84.36
67EC179B,IN-MYS-C95A,IND,Mysore,12.509703216214483,76.32769470927586,Residential,659.47,1.87,1.99,380,8505.72,69.87
6E92478F,IN-MYS-F4CB,IND,Mysore,12.330308070001358,76.61690648037298,Industrial,768.18,0.36,2.0,1250,8836.96,82.66
99CF1E4E,IN-MYS-3074,IND,Mysore,12.375758709088338,76.06810091043842,Commercial,746.62,4.64,2.17,2026,8706.57,93.92
47E11B33,IN-MYS-6CCC,IND,Mysore,12.03549072375507,76.45606572873676,Residential,261.16,1.64,5.66,192,3833.25,51.96
8F609343,IN-MYS-7D6D,IND,Mysore,12.176851946687517,76.30854629923022,Industrial,750.32,1.94,1.88,412,8845.2,81.97
91EC68E7,IN-MYS-088F,IND,Mysore,12.449340891485825,76.40258767032886,Agricultural,184.25,0.13,16.97,4433,3164.1,32.14
03E6AF2D,IN-MYS-EF8D,IND,Mysore,12.075440676716305,76.36398898862473,Residential,751.04,18.4,4.79,125,4365.23,77.75
27BB621A,IN-MYS-E36C,IND,Mysore,12.206862848490296,76.95441217078977,Commercial,557.17,3.64,1.86,582,8963.9,72.42
89E90016,IN-MYS-963E,IND,Mysore,11.775267964543755,76.37014144878775,Commercial,0.0,4.35,1.76,642,9330.33,90.8
B0956D00,IN-MYS-7058,IND,Mysore,12.56787473717479,76.36935669581338,Residential,0.0,4.16,1.53,356,10039.76,93.47
6E123887,IN-MYS-E2D8,IND,Mysore,12.233674593835392,76.4483376848798,Agricultural,902.26,12.8,3.86,623,5390.47,75.48
1032C602,IN-CHI-F626,IND,Chikkaballapura,13.636604638422076,77.99910618753475,Commercial,249.03,6.29,7.14,343,3208.15,63.55
7E9BDD6E,IN-CHI-6D8C,IND,Chikkaballapura,13.594828667754491,78.08390972888152,Commercial,717.71,4.14,2.65,1043,7263.78,76.61
FB98892A,IN-CHI-639A,IND,Chikkaballapura,13.475901716132219,78.01581213939782,Commercial,650.0,3.23,3.13,1175,6529.74,81.28
91C261A8,IN-CHI-CD35,IND,Chikkaballapura,13.701898192834378,77.87372721420984,Agricultural,470.48,8.16,1.59,416,9807.57,84.75
677FB0A9,IN-CHI-3D23,IND,Chikkaballapura,13.816398088631743,78.00693007417128,Agricultural,487.16,1.8,2.4,100,7384.0,94.58
22332926,IN-CHI-8F53,IND,Chikkaballapura,13.51998503442397,77.59767886393142,Residential,669.98,3.05,2.15,5893,10303.95,84.72
46433F2F,IN-CHI-F0E5,IND,Chikkaballapura,13.524248663690775,77.59278364181623,Commercial,355.28,10.05,2.79,637,6855.92,95.18
B3810BCA,IN-CHI-8ED2,IND,Chikkaballapura,13.487617042495868,78.04400751307283,Commercial,262.81,10.45,6.81,141,3257.09,41.79
47B9A3F2,IN-CHI-3654,IND,Chikkaballapura,13.710324496355033,77.61039189707843,Commercial,247.58,0.33,0.8,555,14149.3,87.75
60157880,IN-CHI-37A5,IND,Chikkaballapura,13.3315554256077,78.0709317826788,Residential,278.29,5.43,1.31,953,11191.54,79.02
80AEF8CC,IN-CHI-BAE8,IND,Chikkaballapura,13.542629166957045,77.65565668501866,Industrial,1093.29,5.83,1.74,479,9308.65,79.04
ED91DDB7,IN-CHI-C6BD,IND,Chikkaballapura,13.907287750722148,77.97255816816825,Commercial,504.37,3.47,2.72,1209,7207.74,87.32
17F12655,IN-CHI-804B,IND,Chikkaballapura,13.740850882245246,77.59913161639521,Agricultural,685.35,7.81,8.04,100,2804.8,45.26
7D666AC6,IN-CHI-85F0,IND,Chikkaballapura,13.855046134943631,77.93628106771901,Commercial,442.82,6.49,4.77,1321,4861.22,67.31
EE4C9E0F,IN-CHI-A304,IND,Chikkaballapura,13.737243312357705,77.72190688462655,Commercial,907.47,10.67,0.99,820,12909.22,77.29
E859F21D,IN-CHI-71D6,IND,Chikkaballapura,13.693109234824867,77.80824258428254,Residential,354.09,2.87,2.47,857,7556.38,90.4
A3658540,IN-CHI-2D3F,IND,Chikkaballapura,13.696066037097017,77.92841416053292,Industrial,365.66,5.92,3.08,247,6219.77,90.02
280BF045,IN-CHI-E0CA,IND,Chikkaballapura,13.651079491858994,77.92663339077596,Residential,594.02,4.4,1.4,715,10699.04,84.54
BFA64533,IN-CHI-443E,IND,Chikkaballapura,13.799615268748441,77.96845195632936,Commercial,0.0,0.28,3.6,376,5589.06,88.88
8A974466,IN-CHI-7B9A,IND,Chikkaballapura,13.855038173649643,78.03121497515792,Agricultural,174.52,1.73,3.41,845,6003.21,70.72
F225C26E,IN-YAD-13FC,IND,Yadgir,16.531071378649195,76.68398702188357,Industrial,709.51,4.74,7.78,1223,3337.77,47.05
E6613673,IN-YAD-E35B,IND,Yadgir,16.461597280538204,76.60436671541663,Commercial,576.77,2.22,3.87,209,5218.22,70.1
1CCCCBFC,IN-YAD-BE9A,IND,Yadgir,16.658895487290874,76.62131414855587,Industrial,356.98,2.95,2.85,147,6552.28,80.44
92E342D3,IN-YAD-31F2,IND,Yadgir,16.61231972111235,76.97859578633091,Residential,533.14,12.33,2.06,754,8473.61,88.72
